timestamp, displacement_truth, speed_noisy, speed_truth, acc_truth
1.141000,0.05669084145146813,2.746462845908825,1.4129648196387379,-2.241670854757025
1.146000,0.06372152489898635,1.5235048867070797,1.401498840737722,-2.370142847631961
1.151000,0.07069295823958707,2.543448851090876,1.3893939417045513,-2.496882783598742
1.156000,0.07760197309473454,2.1906149845438834,1.376658903304611,-2.6218307330920094
1.161000,0.08444544588240598,0.8752121908353208,1.3633028028184027,-2.744928340803516
1.166000,0.09122029927589859,2.1200368548695607,1.3493350060932363,-2.8661188635255934
1.171000,0.0979235036223408,1.1468848136187912,1.3347651594124048,-2.9853472046375558
1.176000,0.10455207832004557,1.5611529782785574,1.3196031811986921,-3.1025599452047556
1.181000,0.11110309315392833,0.8440025326064796,1.30385925356919,-3.2177053716739077
1.186000,0.11757366958829733,1.2848174975542088,1.2875438137584503,-3.3307335001619833
1.191000,0.12396098201640882,0.49593613488253985,1.2706675454269944,-3.4415960973494193
1.196000,0.13026225896626503,1.8918527830163279,1.2532413698721103,-3.5502466980015113
1.201000,0.1364747842622167,0.43236647227426295,1.23527643715773,-3.6566406191545884
1.206000,0.14259589814201543,1.307366956251518,1.2167841171799723,-3.7607349710158777
1.211000,0.14862299832904305,0.9068500005876429,1.1977759906846628,-3.862488664637736
1.216000,0.15455354105952632,0.6702320467847198,1.1782638402528214,-3.9618624164382163
1.221000,0.1603850420646236,1.2065839773645382,1.1582596412697244,-4.0588187496505945
1.226000,0.16611507750734703,2.0039485063648703,1.1377755528927138,-4.153321992794506
1.231000,0.17174128487435852,0.8665683761979796,1.1168239090324488,-4.245338275270741
1.236000,0.17726136382274896,1.017626339772102,1.095417209361756,-4.334835520190403
1.241000,0.18267307698198,0.9397238694487738,1.0735681103656811,-4.421783434557145
1.246000,0.18797425071123383,0.8838088440341691,1.0512894164457205,-4.5061534969283645
1.251000,0.19316277581247865,2.7214343376481205,1.02859407109058,-4.587918942687747
1.256000,0.19823660819961805,-0.03795609379519549,1.0054951481251269,-4.667054747067252
1.261000,0.2031937695241483,2.705136842301461,0.9820058430485057,-4.743537606061544
1.266000,0.2080323477578008,0.8826601058881649,0.9581394644716631,-4.817345915382059
1.271000,0.21275049773269483,0.15373423627001948,0.933909425663781,-4.888459747601248
1.276000,0.2173464416395723,1.3547757360908024,0.9093292362163651,-4.95686082764021
1.281000,0.22181846948472694,1.9601368924849423,0.8844124938329604,-5.022532506754757
1.286000,0.22616493950627742,0.21534512112872006,0.8591728762516889,-5.085459735176073
1.291000,0.23038427855046886,0.9545361410816662,0.833624133307025,-5.145629033562584
1.296000,0.23447498240871534,-0.17579828545786091,0.8077800791364383,-5.203028463419289
1.301000,0.23843561611612346,1.405628348667015,0.7816545845367577,-5.257647596639879
1.306000,0.24226481421225723,3.0585900724232515,0.7552615694743307,-5.309477484325278
1.311000,0.245961280964924,-0.20110571448794734,0.7286149957522955,-5.358510625030021
1.316000,0.24952379055777515,0.40516075473195295,0.7017288598375286,-5.404740932585005
1.321000,0.2529511872425251,-1.2825694280772144,0.6746171858490904,-5.448163703641688
1.326000,0.2562423854566003,0.6121742291988482,0.6472940187092819,-5.488775585078891
1.331000,0.25939636990703235,-0.934301691656416,0.6197734174577225,-5.526574541408859
1.336000,0.2624121956214104,0.07560743285911409,0.5920694487281868,-5.561559822314321
1.341000,0.265288987966703,-0.15588234467219642,0.5641961803872901,-5.593731930442888
1.346000,0.2680259426367563,0.8319407840495848,0.5361676753334949,-5.623092589579423
1.351000,0.27062232560926147,-1.705893009278705,0.507997985454313,-5.649644713310846
1.356000,0.27307747307297675,0.9670099340376597,0.4797011457390268,-5.673392374291402
1.361000,0.2753907913259713,0.06935950177519745,0.45129116854371787,-5.6943407742097225
1.366000,0.27756175664564114,0.4571492708136088,0.4227820380049053,-5.712496214551967
1.371000,0.2795899151312291,0.03552461447746197,0.3941877045976352,-5.727866068248177
1.376000,0.28147488251955594,-0.0391743224222475,0.36552207983344265,-5.740458752281561
1.381000,0.28321634397464895,0.35565662113921664,0.33679903109322495,-5.750283701332922
1.386000,0.284814053851925,0.21746420064257993,0.30803237658971705,-5.757351342524739
1.391000,0.2862678354375611,-0.33736782728820885,0.2792358804539549,-5.761673071321746
1.396000,0.28757758066365313,-0.08217833588326556,0.2504232479398432,-5.763261228637009
1.401000,0.28874324979973676,0.35389467948508324,0.2216081207407141,-5.762129079184753
1.406000,0.2897648711212099,-0.9762190206542265,0.19280407241157296,-5.758290791113292
1.411000,0.29064254055516764,-0.3583060914141546,0.16402460389057724,-5.7517614169438
1.416000,0.2913764213041239,1.072339945224668,0.13528313911317907,-5.742556875832795
1.421000,0.29196674344806633,0.41712559190360243,0.10659302071229021,-5.730693937168753
1.426000,0.292413803525251,-0.4833964317487902,0.07796750579778958,-5.716190205505632
1.431000,0.2927179640921162,1.9950881278655688,0.04941976180869506,-5.699064106828834
1.436000,0.29287965326265764,1.31510081132992,0.020962862431358018,-5.6793348761418745
1.441000,0.2928993642275757,0.6992014818713561,-0.007390216422888522,-5.65702254635507
1.446000,0.2927776547534721,0.26490397091231427,-0.035626600587089385,-5.632147938450648
1.451000,0.2925151466623429,1.9010582957709534,-0.06373352156135526,-5.604732652892208
1.456000,0.2921125252915812,0.4275853127298947,-0.09169832039502641,-5.574799062240069
1.461000,0.2915705389346759,1.3782859025232548,-0.11950845153425457,-5.542370304927907
1.466000,0.290889998262761,-0.3109878597344301,-0.14715148664071154,-5.507470280150394
1.471000,0.29007177572714393,-0.947015731885562,-0.17461511838686927,-5.470123643805896
1.476000,0.2891168049429138,-0.6927660387071806,-0.2018871642330071,-5.430355805433201
1.481000,0.2880260800537079,0.024704595487999664,-0.22895557019078586,-5.388192926076299
1.486000,0.2868006550776874,0.925048363341159,-0.25580841457789033,-5.343661917006678
1.491000,0.2854416432347572,0.4857487911969008,-0.28243391176787896,-5.296790439228419
1.496000,0.28395021625503986,-1.0881246773874986,-0.3088204159390002,-5.2476069036875295
1.501000,0.28232760366860066,-0.1020813939714462,-0.3349564248253331,-5.19614047210344
1.506000,0.28057509207640163,-0.908675904542722,-0.3608305834731937,-5.142421058337493
1.511000,0.27869402440245156,-0.8093358264139945,-0.38643168800531846,-5.086479330210565
1.516000,0.2766857991271059,-0.2632200768848727,-0.4117486893948895,-5.028346711679574
1.521000,0.27455186950146315,3.2918153140884323,-0.43677069725101314,-4.968055385280737
1.526000,0.2722937427427961,1.243823919614928,-0.46148698361679896,-4.905638294745889
1.531000,0.2699129792109532,-0.4834185211362665,-0.4858869867807146,-4.841129147697064
1.536000,0.2674111915656624,-1.0997046760596998,-0.5099603151014177,-4.7745624183238
1.541000,0.26479004390467176,-0.6052128455909439,-0.5336967508457856,-4.7059733499473655
1.546000,0.2620512508826613,-0.6285636815907547,-0.5570862540393886,-4.635397957376171
1.551000,0.25919657681086883,-0.3117956747435217,-0.580118966328168,-4.5628730289571635
1.556000,0.2562278347373777,-0.11344340734296321,-0.6027852148496131,-4.4884361282289476
1.561000,0.2531468855080266,0.2573619893022925,-0.625075516111259,-4.412125595083691
1.566000,0.2499556368079103,-0.6980310975810563,-0.646980579873863,-4.333980546346593
1.571000,0.24665604218345993,-0.860724284484813,-0.6684913130361734,-4.254040875683866
1.576000,0.24325010004510256,-0.9436150229618155,-0.6895988235177533,-4.172347252752649
1.581000,0.23973985265052322,-0.6841677113625779,-0.7102944241359052,-4.088941121509213
1.586000,0.2361273850685714,-1.0818112376730686,-0.730569636472323,-4.003864697595041
1.591000,0.232414824123877,-2.878496554595543,-0.7504161947247074,-3.917160964724031
1.596000,0.22860433732226706,0.581015842661261,-0.7698260495382014,-3.8288736699979786
1.601000,0.2246981317570996,-1.3984410805007284,-0.7887913718111491,-3.7390473180818677
1.606000,0.2206984529966613,-0.529961696020957,-0.8073045564693485,-3.6477271641750186
1.611000,0.21660758395280388,-0.9083205234489302,-0.8253582262026554,-3.5549592057191144
1.616000,0.21242784373102755,-0.5042300607660686,-0.8429452351575143,-3.4607901727892725
1.621000,0.20816158646225072,-0.4564231800300254,-0.8600586725787314,-3.365267517119755
1.626000,0.2038112001165417,-0.4487311788233964,-0.8766918663935778,-3.2684393997216135
1.631000,0.19937910529912098,0.6379027316484167,-0.8928383867311027,-3.170354677055411
1.636000,0.19486775402898013,-1.1762355332201697,-0.9084920493693708,-3.0710628857282285
